tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,carga_cuota,prop_mora,total_creditos_sectores,Pago_atiempo
4,6000000.0,36,26.0,Empleado,1200000,400000,195480,763.0,1,1,0.0,993.0,993.0,0.0,0,0,1,848014.0,Creciente,0.1629,0.0,1,0
9,667800.0,3,40.0,Empleado,2500000,1200000,178919,753.0,3,1,0.0,87425.0,73734.0,0.0,1,0,1,,,0.0715676,0.0,2,1
4,1926900.0,12,27.0,Empleado,4000000,800000,151197,734.0,5,6,0.0,6508.0,6508.0,0.0,4,0,1,3600000.0,Creciente,0.03779925,0.0,5,1
4,907200.0,12,32.0,Empleado,1035000000,400000,70948,770.0,7,4,0.0,6097.0,6097.0,0.0,1,2,1,846374.0,Creciente,6.85487922705314e-05,0.0,4,1
9,5204714.399999999,10,,Empleado,33000000,3000000,477814,,0,0,,,,0.0,0,0,0,,,0.014479212121212122,,0,1
4,953479.2,6,60.0,Independiente,1000000,200000,142322,862.0,3,1,0.0,6443.0,6443.0,0.0,0,1,1,,,0.142322,0.0,2,1
9,878880.0,5,57.0,Independiente,2000000,1500000,142457,857.0,2,2,0.0,0.0,0.0,0.0,0,0,1,877803.0,Estable,0.0712285,,1,1
9,2060065.2,9,31.0,Empleado,2925000,912000,196279,820.0,5,6,0.0,98845.0,4145.0,0.0,4,0,1,6517621.0,Creciente,0.06710393162393162,0.0,5,1
9,5493334.8,2,,Empleado,29000000,980000,2165346,,0,0,,,,0.0,0,0,0,,,0.07466710344827586,,0,1
9,2801404.8,10,62.0,Empleado,2000000,800000,237602,725.0,6,0,0.0,354.0,354.0,0.0,0,0,6,,,0.118801,0.0,6,1
9,466014.0,2,28.0,Empleado,3200000,1500000,183692,844.0,4,2,0.0,6920.0,6920.0,0.0,3,0,0,3500000.0,Estable,0.05740375,0.0,3,1
4,4468800.0,10,41.0,Empleado,1800000,260000,413496,736.0,4,1,0.0,2475.0,2475.0,0.0,0,0,1,917673.0,Creciente,0.22972,0.0,1,1
9,1159815.5999999999,10,32.0,Empleado,1500000,600000,98628,764.0,5,2,0.0,1629.0,1629.0,0.0,2,1,0,30285.0,Creciente,0.065752,0.0,3,1
9,1308747.5999999999,10,43.0,Independiente,2300000,1300000,111002,839.0,4,0,0.0,312.0,312.0,0.0,0,0,3,,,0.048261739130434786,0.0,3,1
4,2728680.0,6,48.0,Empleado,2300000,600000,378983,843.0,8,1,0.0,21188.0,21188.0,0.0,5,0,0,1397340.0,Decreciente,0.16477521739130435,0.0,5,1
9,799680.0,11,42.0,Empleado,3100000,1500000,62288,789.0,4,2,0.0,1432.0,1432.0,0.0,0,0,1,916842.0,Creciente,0.020092903225806452,0.0,1,1
9,579206.4,2,28.0,Independiente,5000000,2000000,228209,708.0,6,0,0.0,185318.0,177541.0,0.0,1,0,2,,,0.0456418,0.0,3,1
4,1647480.0,6,24.0,Empleado,1200000,300000,245512,740.0,4,7,0.0,971.0,971.0,0.0,1,0,1,804580.0,Creciente,0.20459333333333332,0.0,2,1
4,1953480.0,12,42.0,Independiente,5000000,150000,135658,835.0,5,3,0.0,1971.0,1971.0,0.0,4,0,0,30589.0,Creciente,0.0271316,0.0,4,1
9,1269000.0,4,45.0,Empleado,5000000,2000000,255259,906.0,8,2,0.0,35295.0,21237.0,0.0,5,0,1,,,0.0510518,0.0,6,1
4,7776000.0,6,42.0,Independiente,4000000,3000000,1158872,772.0,7,3,0.0,7179.0,7179.0,0.0,2,0,3,960796.0,Creciente,0.289718,0.0,5,1
4,3865680.0,24,27.0,Empleado,2000000,500000,174150,760.0,3,14,0.0,12781.0,12781.0,0.0,2,0,0,1094130.0,Creciente,0.087075,0.0,2,1
4,2275200.0,10,51.0,Independiente,3500000,1500000,210303,769.0,6,1,0.0,6605.0,6605.0,0.0,3,0,0,400000.0,Estable,0.06008657142857143,0.0,3,1
4,3426804.0,12,45.0,Empleado,8000000,4000000,267994,803.0,2,8,0.0,80275.0,80275.0,0.0,2,0,0,,,0.03349925,0.0,2,1
4,3099360.0,6,56.0,Empleado,1950000,700000,460025,789.0,14,4,0.0,3110.0,3110.0,0.0,2,0,10,964498.0,Creciente,0.2359102564102564,0.0,12,1
9,2880812.4,11,67.0,Empleado,1860000,175000,232036,742.0,12,3,0.0,2672.0,2672.0,0.0,0,0,11,0.0,Estable,0.1247505376344086,0.0,11,1
4,6480000.0,12,59.0,Independiente,9000000,4500000,509995,775.0,4,6,0.0,4367.0,4367.0,0.0,2,0,0,919764.0,Creciente,0.05666611111111111,0.0,2,1
4,1485480.0,12,62.0,Empleado,1600000,300000,116706,804.0,3,4,0.0,11224.0,8280.0,0.0,2,0,1,,,0.07294125,0.0,3,1
4,3864000.0,8,57.0,Independiente,7000000,3500000,438615,769.0,9,5,0.0,16483.0,16483.0,0.0,4,0,3,1402083.0,Creciente,0.06265928571428571,0.0,7,1
4,2858280.0,6,40.0,Empleado,1700000,350000,396983,826.0,4,2,0.0,2809.0,2809.0,0.0,0,1,0,1399884.0,Creciente,0.2335194117647059,0.0,1,1
9,1269000.0,8,53.0,Independiente,5000000,2000000,132524,795.0,12,3,0.0,77615.0,21704.0,0.0,5,6,1,366667.0,Estable,0.0265048,0.0,12,1
4,3939482.4,12,39.0,Empleado,3700000,1500000,273575,855.0,4,4,0.0,106883.0,6718.0,0.0,3,0,0,4158262.0,Creciente,0.0739391891891892,0.0,3,1
9,892669.2,6,24.0,Empleado,1500000,1000000,121685,779.0,2,4,0.0,18992.0,18030.0,0.0,1,0,1,978280.0,Creciente,0.08112333333333334,0.0,2,1
4,2453880.0,12,27.0,Empleado,3500000,1000000,192772,799.0,3,9,0.0,66453.0,66453.0,0.0,2,0,1,3322333.0,Creciente,0.055077714285714285,0.0,3,1
4,3744000.0,6,51.0,Independiente,4500000,976000,560716,855.0,5,7,0.0,24099.0,24099.0,0.0,4,0,1,,,0.12460355555555555,0.0,5,1
4,3249999.6,6,53.0,Independiente,7000000,0,481551,743.0,8,3,0.0,28475.0,28475.0,0.0,2,0,1,933334.0,Estable,0.068793,0.0,3,1
4,539880.0,12,35.0,Empleado,1200000,400000,42363,772.0,3,3,0.0,11933.0,11933.0,0.0,1,0,2,,,0.0353025,0.0,3,1
4,1311600.0,6,51.0,Independiente,3800000,1800000,196448,729.0,5,4,0.0,22539.0,22539.0,0.0,0,2,1,,,0.05169684210526316,0.0,3,1
4,2897700.0,6,60.0,Empleado,6000000,3000000,430093,871.0,6,0,0.0,258771.0,236386.0,0.0,3,0,1,5168099.0,Decreciente,0.07168216666666667,0.0,4,1
9,2665297.1999999997,11,31.0,Empleado,3600000,2000000,207722,691.0,7,10,0.0,53698.0,53698.0,0.0,0,0,7,917304.0,Creciente,0.057700555555555554,0.0,7,1
4,936000.0,6,44.0,Empleado,2000000,1000000,139148,809.0,2,1,0.0,11236.0,11236.0,0.0,2,0,0,516667.0,Creciente,0.069574,0.0,2,1
4,516000.0,6,56.0,Empleado,2500000,700000,76900,840.0,6,6,0.0,1768.0,1768.0,0.0,3,0,1,886727.0,Creciente,0.03076,0.0,4,1
4,945240.0,6,30.0,Empleado,1100000,500000,131283,728.0,4,2,0.0,19565.0,19565.0,0.0,1,1,0,868147.0,Creciente,0.11934818181818181,0.0,2,1
4,455290.8,6,34.0,Independiente,900000,300000,67685,806.0,2,2,0.0,3416.0,3416.0,0.0,1,0,1,,,0.07520555555555555,0.0,2,1
4,2437200.0,24,36.0,Empleado,2000000,0,84625,758.0,2,16,0.0,55.0,55.0,0.0,0,0,0,1246874.0,Decreciente,0.0423125,0.0,0,0
4,770158.7999999999,6,60.0,Independiente,2500000,500000,114390,829.0,7,3,0.0,5874.0,4980.0,0.0,6,0,0,,,0.045756,0.0,6,1
4,2974440.0,12,43.0,Empleado,2200000,800000,206558,844.0,9,6,0.0,196164.0,39094.0,0.0,5,0,1,1060016.0,Creciente,0.09389,0.0,6,1
4,1620000.0,12,69.0,Empleado,1500000,300000,127116,808.0,1,0,0.0,1569.0,1569.0,0.0,0,0,1,,,0.084744,0.0,1,1
4,366000.0,6,43.0,Empleado,4000000,2000000,54361,755.0,13,8,0.0,147978.0,129015.0,0.0,2,2,7,3759105.0,Creciente,0.01359025,0.0,11,1
4,2598720.0,36,32.0,Empleado,4767000,250000,102145,819.0,6,0,0.0,0.0,0.0,0.0,1,0,0,2574820.0,Creciente,0.02142752255087057,,1,1
9,1185660.0,5,39.0,Independiente,5000000,2000000,192350,792.0,8,3,0.0,143502.0,143502.0,0.0,4,0,1,31047.0,Creciente,0.03847,0.0,5,1
9,1185660.0,4,48.0,Independiente,5000000,2000000,238437,720.0,19,4,0.0,133879.0,133879.0,0.0,15,0,2,946640.0,Creciente,0.0476874,0.0,17,1
4,5047200.0,18,36.0,Empleado,3200000,400000,280056,732.0,8,6,0.0,13078.0,13078.0,0.0,6,0,2,3242000.0,Creciente,0.0875175,0.0,8,1
9,413592.0,6,41.0,Empleado,5000000,2000000,56513,732.0,9,9,0.0,84022.0,84022.0,0.0,6,0,2,826757.0,Creciente,0.0113026,0.0,8,1
4,2640000.0,10,26.0,Empleado,1400000,300000,244022,733.0,8,5,0.0,15260.0,15260.0,0.0,1,1,3,1516116.0,Creciente,0.17430142857142858,0.0,5,1
4,6000000.0,36,52.0,Independiente,1000000,260000,210618,841.0,2,3,0.0,8603.0,8603.0,0.0,1,0,0,969508.0,Creciente,0.210618,0.0,1,1
4,2429640.0,24,30.0,Empleado,2000000,1000000,106459,765.0,4,5,0.0,2564.0,2564.0,0.0,1,0,2,1809634.0,Creciente,0.0532295,0.0,3,1
4,1621632.0,6,42.0,Independiente,2740000,107000,243701,818.0,3,4,0.0,825.0,825.0,0.0,1,0,1,793152.0,Decreciente,0.08894197080291971,0.0,2,1
9,1522963.2,2,53.0,Empleado,2000000,1500000,600493,827.0,8,3,0.0,108150.0,108150.0,0.0,5,0,0,,,0.3002465,0.0,5,1
9,5335927.2,10,46.0,Independiente,8000000,1000000,453757,753.0,13,10,0.0,262345.0,262345.0,0.0,5,0,2,939017.0,Creciente,0.056719625,0.0,7,1
4,1488000.0,6,57.0,Independiente,5000000,2000000,221210,785.0,4,5,0.0,60878.0,60878.0,0.0,0,3,0,981410.0,Creciente,0.044242,0.0,3,1
9,5117095.2,10,39.0,Empleado,14811166,10453750,433325,724.0,8,6,0.0,6837.0,6837.0,0.0,1,0,3,1700000.0,Estable,0.02925664326495294,0.0,4,1
4,360000.0,6,61.0,Empleado,2280000,707000,54647,806.0,6,5,0.0,7649.0,7649.0,0.0,3,0,3,2047563.0,Creciente,0.02396798245614035,0.0,6,1
4,416700.0,6,42.0,Empleado,3300000,1600000,61891,811.0,4,2,0.0,0.0,0.0,0.0,4,0,0,4499672.0,Creciente,0.018754848484848485,,4,1
9,5090430.0,10,45.0,Empleado,5000000,3000000,433561,838.0,9,5,0.0,304048.0,4641.0,0.0,8,0,0,6466069.0,Decreciente,0.0867122,0.0,8,1
9,3510889.1999999997,10,38.0,Empleado,4900000,3000000,298872,825.0,10,4,0.0,278089.0,72555.0,0.0,6,1,1,3676666.0,Creciente,0.060994285714285716,0.0,8,1
9,9713983.2,10,41.0,Independiente,21950000,31257000,856655,825.0,22,12,0.0,425757.0,412924.0,0.0,11,0,9,1325000.0,Creciente,0.03902756264236902,0.0,20,1
4,1115761.2,12,28.0,Empleado,2000000,650000,87550,754.0,7,1,0.0,15650.0,10752.0,0.0,1,0,2,2122990.0,Creciente,0.043775,0.0,3,1
4,1276800.0,8,46.0,Empleado,2100000,1000000,144942,779.0,4,5,0.0,34475.0,34475.0,0.0,3,0,0,923771.0,Creciente,0.06902,0.0,3,0
4,3136789.1999999997,6,36.0,Empleado,4900000,2000000,435665,887.0,6,0,0.0,55741.0,55741.0,0.0,5,0,0,5233784.0,Creciente,0.08891122448979592,0.0,5,1
4,360000.0,6,35.0,Empleado,1100000,350000,53445,764.0,4,4,0.0,455.0,455.0,0.0,0,0,4,874741.0,Creciente,0.048586363636363636,0.0,4,1
9,2909440.8,10,65.0,Independiente,5000000,3000000,246765,430.0,13,2,366.0,50549.0,50549.0,0.0,10,0,2,,,0.049353,0.007240499317493917,12,1
4,1139880.0,6,39.0,Empleado,5000000,0,169457,763.0,4,2,0.0,5110.0,5110.0,0.0,0,0,4,,,0.0338914,0.0,4,1
9,2861613.6,4,57.0,Empleado,4200000,1800000,574494,840.0,4,2,0.0,95942.0,95942.0,0.0,1,0,1,908526.0,Creciente,0.13678428571428572,0.0,2,1
4,1261978.8,6,28.0,Empleado,2188000,680000,187683,738.0,8,4,0.0,3408.0,3408.0,0.0,4,0,1,,,0.08577833638025595,0.0,5,1
4,2625240.0,12,34.0,Independiente,4500000,200000,182308,715.0,5,4,0.0,9643.0,9643.0,0.0,0,0,1,916148.0,Creciente,0.04051288888888889,0.0,1,1
9,3217939.1999999997,11,49.0,Independiente,4320000,1010000,264132,786.0,3,1,0.0,5708.0,5708.0,0.0,1,0,0,,,0.061141666666666664,0.0,1,1
9,4626270.0,10,37.0,Empleado,2280000,256000,401077,859.0,4,3,0.0,261407.0,14993.0,0.0,4,0,0,3342541.0,Creciente,0.1759109649122807,0.0,4,1
4,5218080.0,36,43.0,Empleado,7087000,1379000,191853,811.0,2,7,0.0,40989.0,40989.0,0.0,2,0,0,3000044.0,Estable,0.027071116128121915,0.0,2,1
9,3432697.1999999997,10,38.0,Empleado,3000000,2000000,291451,860.0,10,4,0.0,8004.0,8004.0,0.0,5,0,2,1000000.0,Estable,0.09715033333333334,0.0,7,1
4,12000000.0,8,26.0,Empleado,20000000,4000000,1363334,790.0,4,3,0.0,50813.0,50813.0,0.0,2,0,2,977131.0,Creciente,0.0681667,0.0,4,1
9,1185660.0,2,29.0,Independiente,5000000,2000000,467566,809.0,3,2,0.0,1017.0,1017.0,0.0,2,0,0,2050000.0,Decreciente,0.0935132,0.0,2,1
4,2015880.0,12,34.0,Empleado,1300000,650000,139992,734.0,5,4,0.0,5441.0,5441.0,0.0,2,1,2,1283936.0,Creciente,0.10768615384615385,0.0,5,1
4,3744000.0,36,26.0,Empleado,2500000,15,130000,720.0,2,3,0.0,5221.0,5221.0,0.0,1,1,0,30285.0,Creciente,0.052,0.0,2,0
9,1071852.0,10,23.0,Empleado,1500000,800000,90909,724.0,3,3,0.0,7188.0,7188.0,0.0,0,0,2,2444958.0,Creciente,0.060606,0.0,2,1
4,8414161.2,12,41.0,Independiente,20000000,5000000,584317,747.0,10,8,0.0,434232.0,434232.0,0.0,8,0,0,8267587.0,Estable,0.02921585,0.0,8,1
9,4473715.2,10,,Empleado,20279182,6229738,379440,,0,0,,,,0.0,0,0,0,,,0.01871081387799567,,0,1
4,1380000.0,6,48.0,Empleado,1200000,480000,204968,821.0,2,0,0.0,7567.0,0.0,0.0,0,1,0,,,0.17080666666666666,0.0,1,1
9,5762640.0,12,39.0,Independiente,4000000,2000000,400183,287.0,4,7,4973.0,6800.0,6800.0,0.0,1,0,2,1000000.0,Creciente,0.10004575,0.7313235294117647,3,0
4,1852560.0,12,32.0,Empleado,3500000,1000000,128650,795.0,0,2,0.0,0.0,,0.0,0,0,0,916148.0,Creciente,0.036757142857142856,,0,1
4,444000.0,6,34.0,Empleado,3500000,1500000,66010,721.0,11,3,0.0,14310.0,14310.0,0.0,2,1,6,3692208.0,,0.01886,0.0,9,1
9,1979887.2,10,27.0,Empleado,2500000,1000000,168101,751.0,7,4,0.0,73116.0,59767.0,0.0,0,4,0,2225649.0,Creciente,0.0672404,0.0,4,1
9,3387720.0,9,42.0,Empleado,5000000,2000000,317596,890.0,7,2,0.0,14526.0,14526.0,0.0,5,0,0,7423500.0,Creciente,0.0635192,0.0,5,1
4,2469120.0,6,29.0,Empleado,2800000,893000,372930,786.0,5,3,0.0,32475.0,22539.0,0.0,1,0,2,2248986.0,Creciente,0.1331892857142857,0.0,3,1
4,5339523.6,12,52.0,Independiente,3000000,500000,419978,782.0,7,2,0.0,142409.0,142409.0,0.0,6,0,0,1070282.0,Creciente,0.13999266666666665,0.0,6,1
4,4515600.0,24,28.0,Independiente,3000000,500000,196931,772.0,8,6,0.0,37912.0,37912.0,0.0,5,0,0,863151.0,Creciente,0.06564366666666667,0.0,5,1
4,1923600.0,6,46.0,Empleado,2000000,700000,285212,735.0,6,7,0.0,39337.0,39337.0,0.0,2,1,2,2434247.0,Decreciente,0.142606,0.0,5,1
9,1269000.0,2,36.0,Independiente,5000000,2000000,500578,804.0,6,3,0.0,9843.0,9843.0,0.0,2,0,3,,,0.1001156,0.0,5,1
4,2328000.0,12,42.0,Independiente,16000000,12000000,182670,762.0,10,7,0.0,185912.0,185912.0,0.0,7,0,1,860936.0,Decreciente,0.011416875,0.0,8,0
4,1200000.0,6,27.0,Empleado,2600000,650000,166667,815.0,4,6,0.0,1944.0,1944.0,0.0,1,0,1,,,0.0641026923076923,0.0,2,0
4,2480160.0,6,34.0,Independiente,3500000,800000,368120,795.0,2,2,0.0,5700.0,5700.0,0.0,1,0,0,,,0.10517714285714286,0.0,1,1
4,2373600.0,6,39.0,Independiente,10000000,3000000,351901,771.0,8,3,0.0,44079.0,44079.0,0.0,3,0,2,1200000.0,Estable,0.0351901,0.0,5,1
9,1536949.2,9,48.0,Independiente,3000000,700000,143744,864.0,4,7,0.0,90251.0,90251.0,0.0,2,0,1,,,0.04791466666666667,0.0,3,1
4,2934540.0,36,47.0,Empleado,2000000,800000,95173,770.0,22,17,0.0,370188.0,370188.0,0.0,7,0,13,6344876.0,Creciente,0.0475865,0.0,20,1
4,2287920.0,6,24.0,Empleado,2640000,655000,345565,696.0,6,6,0.0,13808.0,13808.0,0.0,2,0,1,1305822.0,Creciente,0.13089583333333332,0.0,3,1
9,1860132.0,10,35.0,Independiente,10000000,5000000,158348,764.0,7,5,0.0,118971.0,64376.0,0.0,5,0,0,849301.0,Decreciente,0.0158348,0.0,5,1
9,2419717.1999999997,11,59.0,Empleado,3100000,1500000,188583,724.0,2,4,0.0,15709.0,15709.0,0.0,2,0,0,,,0.06083322580645161,0.0,2,1
9,4229152.8,9,26.0,Independiente,5000000,3000000,395534,788.0,1,4,0.0,0.0,0.0,0.0,0,0,0,,,0.0791068,,0,0
4,3072000.0,12,45.0,Independiente,5500000,1000000,240548,723.0,8,5,0.0,39932.0,39932.0,0.0,4,0,0,2059444.0,Creciente,0.043736,0.0,4,1
4,2059920.0,24,32.0,Empleado,4187000,2127000,101113,768.0,5,9,0.0,195827.0,195827.0,0.0,1,2,1,2968503.0,Creciente,0.024149271554812515,0.0,4,1
4,764400.0,6,37.0,Independiente,2200000,938000,115056,752.0,10,4,0.0,12596.0,12596.0,0.0,3,0,4,,,0.05229818181818182,0.0,7,1
4,1440000.0,6,58.0,Empleado,1200000,300000,213725,860.0,5,1,0.0,257.0,257.0,0.0,2,0,1,916841.0,Creciente,0.17810416666666667,0.0,3,1
4,3726000.0,6,63.0,Empleado,1000000,0,562766,850.0,2,0,0.0,0.0,0.0,0.0,1,0,1,969508.0,Creciente,0.562766,,2,1
4,1621080.0,6,52.0,Empleado,3500000,1500000,240926,755.0,7,16,0.0,50410.0,50410.0,0.0,4,0,0,18664450.0,Creciente,0.068836,0.0,4,1
4,2239966.8,12,37.0,Empleado,1600000,500000,178684,702.0,36,2,0.0,33908.0,33908.0,0.0,32,0,3,941789.0,Creciente,0.1116775,0.0,35,1
4,2905738.8,36,45.0,Empleado,1800000,300000,98037,729.0,3,0,0.0,3062.0,1772.0,0.0,0,0,3,1216406.0,Creciente,0.054465,0.0,3,0
4,3234960.0,12,33.0,Empleado,2800000,1000000,253836,797.0,2,7,0.0,26571.0,26571.0,0.0,1,0,0,1752728.0,Creciente,0.09065571428571428,0.0,1,1
4,4876320.0,12,29.0,Empleado,7000000,1600000,384056,783.0,7,3,0.0,61660.0,61660.0,0.0,6,0,0,,,0.054865142857142855,0.0,6,1
9,933390.0,5,26.0,Empleado,1850000,700000,151380,791.0,4,0,0.0,100.0,100.0,0.0,3,0,1,1573845.0,Creciente,0.08182702702702703,0.0,4,1
9,1655022.0,11,43.0,Independiente,1606400,500000,128912,846.0,3,2,0.0,1655.0,1655.0,0.0,1,0,2,732877.0,Decreciente,0.08024900398406375,0.0,3,1
4,3576000.0,6,53.0,Independiente,5000000,1500000,529799,842.0,5,0,0.0,22932.0,22932.0,0.0,3,0,0,1113600.0,Creciente,0.1059598,0.0,3,1
9,1269000.0,9,48.0,Independiente,4000000,2000000,118684,775.0,13,4,0.0,35394.0,35394.0,0.0,8,0,3,,,0.029671,0.0,11,1
4,3866400.0,6,26.0,Independiente,10000000,0,576217,832.0,8,2,0.0,35633.0,35633.0,0.0,8,0,0,,,0.0576217,0.0,8,1
4,1895880.0,12,36.0,Independiente,2500000,600000,131658,791.0,3,2,0.0,31.0,31.0,0.0,1,0,0,908526.0,Estable,0.0526632,0.0,1,1
9,2263946.4,11,47.0,Empleado,3100000,1500000,176443,809.0,5,4,0.0,2627.0,2627.0,0.0,1,0,0,878242.0,Decreciente,0.05691709677419355,0.0,1,1
4,3576000.0,12,53.0,Independiente,8000000,1500000,281295,753.0,6,6,0.0,20593.0,20593.0,0.0,4,0,1,995100.0,Creciente,0.035161875,0.0,5,1
4,1787880.0,8,58.0,Empleado,4000000,1500000,203136,840.0,13,4,0.0,114241.0,114241.0,0.0,9,0,3,925157.0,Creciente,0.050784,0.0,12,1
4,1008000.0,6,63.0,Empleado,3000000,1000000,150224,834.0,9,11,0.0,33287.0,33287.0,0.0,6,0,2,,,0.05007466666666667,0.0,8,1
4,819360.0,6,32.0,Empleado,1200000,400000,121614,739.0,6,3,0.0,327.0,327.0,0.0,1,0,3,618933.0,Creciente,0.101345,0.0,4,1
4,8016000.0,6,33.0,Independiente,10000000,2300000,1191677,768.0,8,5,0.0,95219.0,95219.0,0.0,6,0,2,3300000.0,Estable,0.1191677,0.0,8,1
4,1857360.0,12,39.0,Empleado,1800000,450000,145922,834.0,4,0,0.0,45920.0,45920.0,0.0,2,0,1,2007099.0,Estable,0.08106777777777778,0.0,3,1
4,2520000.0,36,34.0,Empleado,2810000,1175000,90559,866.0,7,3,0.0,16891.0,8580.0,0.0,5,1,0,1746562.0,Decreciente,0.032227402135231314,0.0,6,1
4,5099880.0,12,48.0,Empleado,2500000,800000,354158,842.0,4,2,0.0,2433.0,2433.0,0.0,1,0,1,,,0.1416632,0.0,2,1
4,618000.0,12,31.0,Empleado,1919000,100000,48519,759.0,4,11,0.0,3146.0,3146.0,0.0,0,1,2,1973123.0,Creciente,0.025283480979676917,0.0,3,1
4,3116280.0,12,35.0,Empleado,8000000,250000,216408,799.0,14,7,0.0,56183.0,56183.0,0.0,10,0,2,2688623.0,Decreciente,0.027051,0.0,12,1
4,1800000.0,24,48.0,Empleado,1600000,450000,78689,760.0,8,1,0.0,6491.0,6491.0,0.0,3,0,5,,,0.049180625,0.0,8,1
4,2893800.0,12,33.0,Empleado,4700000,2200000,226783,865.0,5,6,0.0,185680.0,154650.0,0.0,5,0,0,4287499.0,Creciente,0.04825170212765958,0.0,5,1
4,2908800.0,36,55.0,Empleado,5520000,3379000,103723,776.0,14,3,0.0,118469.0,118469.0,0.0,9,0,2,3036869.0,Creciente,0.01879039855072464,0.0,11,1
4,3276840.0,36,32.0,Empleado,4750000,2000000,106298,732.0,8,8,0.0,39730.0,39730.0,0.0,3,0,1,3675000.0,Creciente,0.022378526315789474,0.0,4,1
4,4192800.0,18,27.0,Empleado,1200000,450000,231372,721.0,8,6,0.0,3487.0,3487.0,0.0,2,0,5,1074248.0,Creciente,0.19281,0.0,7,1
9,3901237.1999999997,11,36.0,Empleado,7000000,2000000,303527,823.0,7,8,0.0,63658.0,59353.0,0.0,5,0,0,2000000.0,Estable,0.043361,0.0,5,1
4,6479616.0,8,40.0,Independiente,8000000,3000000,734253,797.0,4,10,0.0,208416.0,208416.0,0.0,2,0,0,908526.0,Estable,0.091781625,0.0,2,1
4,1556280.0,12,40.0,Empleado,17407000,9800000,122268,794.0,8,8,0.0,406124.0,406124.0,0.0,7,0,0,10067893.0,Decreciente,0.007024070776124548,0.0,7,1
4,3600000.0,36,57.0,Independiente,3000000,600000,116400,706.0,6,2,0.0,15379.0,15379.0,0.0,2,1,0,,,0.0388,0.0,3,1
4,1727880.0,12,28.0,Empleado,2500000,1500000,119992,719.0,11,7,0.0,6063.0,6063.0,0.0,6,0,0,880817.0,Creciente,0.0479968,0.0,6,1
9,920464.7999999999,10,35.0,Empleado,1500000,800000,78070,820.0,1,2,0.0,2242.0,2242.0,0.0,0,1,0,1517732.0,Creciente,0.052046666666666665,0.0,1,1
9,750708.0,5,38.0,Independiente,4000000,2000000,121575,673.0,4,1,0.0,32045.0,24472.0,0.0,2,0,1,,,0.03039375,0.0,3,1
4,1560000.0,6,54.0,Independiente,1770000,767000,234452,724.0,8,9,0.0,1770.0,1770.0,0.0,3,0,1,,,0.13245875706214688,0.0,4,1
9,3913023.5999999996,11,59.0,Empleado,3491000,657000,321185,868.0,3,1,0.0,6754.0,6754.0,0.0,1,1,1,4440000.0,Estable,0.09200372386135777,0.0,3,1
4,1998624.0,6,26.0,Empleado,2630000,488000,301867,709.0,4,17,0.0,41876.0,7178.0,0.0,2,0,1,676873.0,Creciente,0.11477832699619772,0.0,3,1
4,7200000.0,12,32.0,Independiente,0,0,579623,812.0,2,3,0.0,70585.0,70585.0,0.0,1,0,1,1607232.0,Creciente,,0.0,2,1
4,903600.0,6,59.0,Independiente,3000000,1500000,135327,804.0,4,0,0.0,415.0,415.0,0.0,2,0,1,,,0.045109,0.0,3,1
9,821208.0,9,51.0,Empleado,1600000,1100000,76804,834.0,4,2,0.0,4550.0,4550.0,0.0,2,0,2,931394.0,Creciente,0.0480025,0.0,4,1
4,1723200.0,6,42.0,Independiente,4200000,2000000,257215,811.0,2,4,0.0,40231.0,40231.0,0.0,2,0,0,516667.0,Decreciente,0.061241666666666666,0.0,2,1
4,1680000.0,6,36.0,Independiente,4000000,1200000,250767,745.0,14,5,0.0,30400.0,24570.0,0.0,1,3,6,,,0.06269175,0.0,10,1
4,3216000.0,10,41.0,Independiente,6700000,2680000,298016,709.0,4,6,0.0,5247.0,5247.0,0.0,3,0,1,454263.0,Creciente,0.04448,0.0,4,1
4,2085600.0,12,36.0,Empleado,3162000,800000,163337,813.0,7,4,0.0,241696.0,11205.0,0.0,3,0,0,3198620.0,Creciente,0.05165623023402909,0.0,3,1
4,1908000.0,8,66.0,Independiente,35000000,10000000,216847,808.0,13,10,0.0,203143.0,227.0,0.0,10,0,1,440000.0,Estable,0.006195628571428571,0.0,11,1
4,3334440.0,8,44.0,Empleado,3080000,1221000,382553,773.0,8,2,0.0,81841.0,81841.0,0.0,5,0,0,,,0.12420551948051949,0.0,5,1
4,1824000.0,24,37.0,Independiente,1000000,147000,83865,785.0,3,2,0.0,8159.0,8159.0,0.0,2,0,1,961885.0,Creciente,0.083865,0.0,3,1
9,1512994.8,10,33.0,Empleado,2000000,1000000,128662,839.0,3,3,0.0,0.0,0.0,0.0,2,0,0,998667.0,Estable,0.064331,,2,1
4,384189.6,6,45.0,Empleado,1400000,300000,57350,770.0,2,1,0.0,1406.0,40.0,0.0,0,0,1,1277251.0,Creciente,0.04096428571428572,0.0,1,1
4,2579640.0,8,53.0,Empleado,1500000,700000,294088,787.0,3,3,0.0,9788.0,9788.0,0.0,1,0,2,1203764.0,Creciente,0.19605866666666666,0.0,3,1
